image_path,label
data/cloudy/train_15469.jpg,Cloudy
data/cloudy/train_38650.jpg,Cloudy
data/cloudy/train_19504.jpg,Cloudy
data/cloudy/train_20703.jpg,Cloudy
data/cloudy/train_23979.jpg,Cloudy
data/cloudy/train_9179.jpg,Cloudy
data/cloudy/train_20601.jpg,Cloudy
data/cloudy/train_15951.jpg,Cloudy
data/cloudy/train_40436.jpg,Cloudy
data/cloudy/train_21657.jpg,Cloudy
data/cloudy/train_16890.jpg,Cloudy
data/cloudy/train_32009.jpg,Cloudy
data/cloudy/train_16042.jpg,Cloudy
data/cloudy/train_860.jpg,Cloudy
data/cloudy/train_15396.jpg,Cloudy
data/cloudy/train_16213.jpg,Cloudy
data/cloudy/train_24237.jpg,Cloudy
data/cloudy/train_28292.jpg,Cloudy
data/cloudy/train_29842.jpg,Cloudy
data/cloudy/train_7419.jpg,Cloudy
data/cloudy/train_35367.jpg,Cloudy
data/cloudy/train_6073.jpg,Cloudy
data/cloudy/train_37305.jpg,Cloudy
data/cloudy/train_3837.jpg,Cloudy
data/cloudy/train_14240.jpg,Cloudy
data/cloudy/train_20957.jpg,Cloudy
data/cloudy/train_6438.jpg,Cloudy
data/cloudy/train_25815.jpg,Cloudy
data/cloudy/train_23403.jpg,Cloudy
data/cloudy/train_10552.jpg,Cloudy
data/cloudy/train_12928.jpg,Cloudy
data/cloudy/train_790.jpg,Cloudy
data/cloudy/train_21364.jpg,Cloudy
data/cloudy/train_1670.jpg,Cloudy
data/cloudy/train_23805.jpg,Cloudy
data/cloudy/train_343.jpg,Cloudy
data/cloudy/train_32869.jpg,Cloudy
data/cloudy/train_30649.jpg,Cloudy
data/cloudy/train_8809.jpg,Cloudy
data/cloudy/train_25851.jpg,Cloudy
data/cloudy/train_7440.jpg,Cloudy
data/cloudy/train_16659.jpg,Cloudy
data/cloudy/train_12500.jpg,Cloudy
data/cloudy/train_7150.jpg,Cloudy
data/cloudy/train_6279.jpg,Cloudy
data/cloudy/train_10269.jpg,Cloudy
data/cloudy/train_13167.jpg,Cloudy
data/cloudy/train_18150.jpg,Cloudy
data/cloudy/train_24472.jpg,Cloudy
data/cloudy/train_15254.jpg,Cloudy
data/cloudy/train_35457.jpg,Cloudy
data/cloudy/train_8742.jpg,Cloudy
data/cloudy/train_32526.jpg,Cloudy
data/cloudy/train_12038.jpg,Cloudy
data/cloudy/train_18329.jpg,Cloudy
data/cloudy/train_29540.jpg,Cloudy
data/cloudy/train_17505.jpg,Cloudy
data/cloudy/train_35525.jpg,Cloudy
data/cloudy/train_17797.jpg,Cloudy
data/cloudy/train_28991.jpg,Cloudy
data/cloudy/train_11492.jpg,Cloudy
data/cloudy/train_4641.jpg,Cloudy
data/cloudy/train_26541.jpg,Cloudy
data/cloudy/train_6520.jpg,Cloudy
data/cloudy/train_5936.jpg,Cloudy
data/cloudy/train_29242.jpg,Cloudy
data/cloudy/train_1092.jpg,Cloudy
data/cloudy/train_34770.jpg,Cloudy
data/cloudy/train_38757.jpg,Cloudy
data/cloudy/train_21908.jpg,Cloudy
data/cloudy/train_32973.jpg,Cloudy
data/cloudy/train_17794.jpg,Cloudy
data/cloudy/train_14558.jpg,Cloudy
data/cloudy/train_3098.jpg,Cloudy
data/cloudy/train_30437.jpg,Cloudy
data/cloudy/train_13407.jpg,Cloudy
data/cloudy/train_13830.jpg,Cloudy
data/cloudy/train_34391.jpg,Cloudy
data/cloudy/train_29833.jpg,Cloudy
data/cloudy/train_15562.jpg,Cloudy
data/cloudy/train_23254.jpg,Cloudy
data/cloudy/train_14869.jpg,Cloudy
data/cloudy/train_26814.jpg,Cloudy
data/cloudy/train_22967.jpg,Cloudy
data/cloudy/train_4809.jpg,Cloudy
data/cloudy/train_2655.jpg,Cloudy
data/cloudy/train_18942.jpg,Cloudy
data/cloudy/train_15590.jpg,Cloudy
data/cloudy/train_4998.jpg,Cloudy
data/cloudy/train_28089.jpg,Cloudy
data/cloudy/train_5294.jpg,Cloudy
data/cloudy/train_29917.jpg,Cloudy
data/cloudy/train_10406.jpg,Cloudy
data/cloudy/train_31365.jpg,Cloudy
data/cloudy/train_4952.jpg,Cloudy
data/cloudy/train_16195.jpg,Cloudy
data/cloudy/train_31384.jpg,Cloudy
data/cloudy/train_18862.jpg,Cloudy
data/cloudy/train_30798.jpg,Cloudy
data/cloudy/train_32139.jpg,Cloudy
data/cloudy/train_19513.jpg,Cloudy
data/cloudy/train_40255.jpg,Cloudy
data/cloudy/train_24636.jpg,Cloudy
data/cloudy/train_37445.jpg,Cloudy
data/cloudy/train_21591.jpg,Cloudy
data/cloudy/train_5648.jpg,Cloudy
data/cloudy/train_16947.jpg,Cloudy
data/cloudy/train_12343.jpg,Cloudy
data/cloudy/train_1492.jpg,Cloudy
data/cloudy/train_15885.jpg,Cloudy
data/cloudy/train_7743.jpg,Cloudy
data/cloudy/train_20551.jpg,Cloudy
data/cloudy/train_10263.jpg,Cloudy
data/cloudy/train_16735.jpg,Cloudy
data/cloudy/train_20356.jpg,Cloudy
data/cloudy/train_29016.jpg,Cloudy
data/cloudy/train_21804.jpg,Cloudy
data/cloudy/train_8239.jpg,Cloudy
data/cloudy/train_28284.jpg,Cloudy
data/cloudy/train_24917.jpg,Cloudy
data/cloudy/train_16199.jpg,Cloudy
data/cloudy/train_31446.jpg,Cloudy
data/cloudy/train_1933.jpg,Cloudy
data/cloudy/train_2516.jpg,Cloudy
data/cloudy/train_26.jpg,Cloudy
data/cloudy/train_18646.jpg,Cloudy
data/cloudy/train_36545.jpg,Cloudy
data/cloudy/train_22386.jpg,Cloudy
data/cloudy/train_26512.jpg,Cloudy
data/cloudy/train_40025.jpg,Cloudy
data/cloudy/train_3512.jpg,Cloudy
data/cloudy/train_30792.jpg,Cloudy
data/cloudy/train_35665.jpg,Cloudy
data/cloudy/train_18572.jpg,Cloudy
data/cloudy/train_7323.jpg,Cloudy
data/cloudy/train_30389.jpg,Cloudy
data/cloudy/train_24070.jpg,Cloudy
data/cloudy/train_34176.jpg,Cloudy
data/cloudy/train_31369.jpg,Cloudy
data/cloudy/train_1520.jpg,Cloudy
data/cloudy/train_22646.jpg,Cloudy
data/cloudy/train_1776.jpg,Cloudy
data/cloudy/train_14265.jpg,Cloudy
data/cloudy/train_8013.jpg,Cloudy
data/cloudy/train_16628.jpg,Cloudy
data/cloudy/train_23365.jpg,Cloudy
data/cloudy/train_31651.jpg,Cloudy
data/cloudy/train_19502.jpg,Cloudy
data/cloudy/train_16567.jpg,Cloudy
data/cloudy/train_30083.jpg,Cloudy
data/cloudy/train_13262.jpg,Cloudy
data/cloudy/train_20397.jpg,Cloudy
data/cloudy/train_12016.jpg,Cloudy
data/cloudy/train_8499.jpg,Cloudy
data/cloudy/train_12191.jpg,Cloudy
data/cloudy/train_28463.jpg,Cloudy
data/cloudy/train_36687.jpg,Cloudy
data/cloudy/train_23076.jpg,Cloudy
data/cloudy/train_10231.jpg,Cloudy
data/cloudy/train_26456.jpg,Cloudy
data/cloudy/train_12239.jpg,Cloudy
data/cloudy/train_11805.jpg,Cloudy
data/cloudy/train_7708.jpg,Cloudy
data/cloudy/train_38166.jpg,Cloudy
data/cloudy/train_16935.jpg,Cloudy
data/cloudy/train_18513.jpg,Cloudy
data/cloudy/train_34498.jpg,Cloudy
data/cloudy/train_24301.jpg,Cloudy
data/cloudy/train_23395.jpg,Cloudy
data/cloudy/train_30244.jpg,Cloudy
data/cloudy/train_20609.jpg,Cloudy
data/cloudy/train_12737.jpg,Cloudy
data/cloudy/train_9258.jpg,Cloudy
data/cloudy/train_19693.jpg,Cloudy
data/cloudy/train_35551.jpg,Cloudy
data/cloudy/train_38893.jpg,Cloudy
data/cloudy/train_21388.jpg,Cloudy
data/cloudy/train_8731.jpg,Cloudy
data/cloudy/train_34216.jpg,Cloudy
data/cloudy/train_31892.jpg,Cloudy
data/cloudy/train_27556.jpg,Cloudy
data/cloudy/train_9587.jpg,Cloudy
data/cloudy/train_18073.jpg,Cloudy
data/cloudy/train_11871.jpg,Cloudy
data/cloudy/train_34175.jpg,Cloudy
data/cloudy/train_28851.jpg,Cloudy
data/cloudy/train_23147.jpg,Cloudy
data/cloudy/train_8232.jpg,Cloudy
data/cloudy/train_27884.jpg,Cloudy
data/cloudy/train_13628.jpg,Cloudy
data/cloudy/train_11047.jpg,Cloudy
data/cloudy/train_38808.jpg,Cloudy
data/cloudy/train_2648.jpg,Cloudy
data/cloudy/train_20250.jpg,Cloudy
data/cloudy/train_39830.jpg,Cloudy
data/cloudy/train_7096.jpg,Cloudy
data/cloudy/train_19085.jpg,Cloudy
data/cloudy/train_2796.jpg,Cloudy
data/cloudy/train_37465.jpg,Cloudy
data/cloudy/train_77.jpg,Cloudy
data/cloudy/train_31197.jpg,Cloudy
data/cloudy/train_31822.jpg,Cloudy
data/cloudy/train_108.jpg,Cloudy
data/cloudy/train_29187.jpg,Cloudy
data/cloudy/train_1717.jpg,Cloudy
data/cloudy/train_14352.jpg,Cloudy
data/cloudy/train_7859.jpg,Cloudy
data/cloudy/train_38606.jpg,Cloudy
data/cloudy/train_9229.jpg,Cloudy
data/cloudy/train_3473.jpg,Cloudy
data/cloudy/train_23566.jpg,Cloudy
data/cloudy/train_11569.jpg,Cloudy
data/cloudy/train_35817.jpg,Cloudy
data/cloudy/train_28197.jpg,Cloudy
data/cloudy/train_29368.jpg,Cloudy
data/cloudy/train_31387.jpg,Cloudy
data/cloudy/train_17009.jpg,Cloudy
data/cloudy/train_16397.jpg,Cloudy
data/cloudy/train_7597.jpg,Cloudy
data/cloudy/train_970.jpg,Cloudy
data/cloudy/train_7361.jpg,Cloudy
data/cloudy/train_13475.jpg,Cloudy
data/cloudy/train_17269.jpg,Cloudy
data/cloudy/train_27355.jpg,Cloudy
data/cloudy/train_6987.jpg,Cloudy
data/cloudy/train_23312.jpg,Cloudy
data/cloudy/train_2550.jpg,Cloudy
data/cloudy/train_1194.jpg,Cloudy
data/cloudy/train_29245.jpg,Cloudy
data/cloudy/train_1698.jpg,Cloudy
data/cloudy/train_35506.jpg,Cloudy
data/cloudy/train_24989.jpg,Cloudy
data/cloudy/train_12770.jpg,Cloudy
data/cloudy/train_22369.jpg,Cloudy
data/cloudy/train_15747.jpg,Cloudy
data/cloudy/train_20826.jpg,Cloudy
data/cloudy/train_10555.jpg,Cloudy
data/cloudy/train_26658.jpg,Cloudy
data/cloudy/train_39385.jpg,Cloudy
data/cloudy/train_7701.jpg,Cloudy
data/cloudy/train_36669.jpg,Cloudy
data/cloudy/train_30838.jpg,Cloudy
data/cloudy/train_35426.jpg,Cloudy
data/cloudy/train_20179.jpg,Cloudy
data/cloudy/train_5557.jpg,Cloudy
data/cloudy/train_18355.jpg,Cloudy
data/cloudy/train_8198.jpg,Cloudy
data/cloudy/train_16551.jpg,Cloudy
data/cloudy/train_7042.jpg,Cloudy
data/cloudy/train_27204.jpg,Cloudy
data/cloudy/train_16844.jpg,Cloudy
data/cloudy/train_1486.jpg,Cloudy
data/cloudy/train_23843.jpg,Cloudy
data/cloudy/train_16112.jpg,Cloudy
data/cloudy/train_1663.jpg,Cloudy
data/cloudy/train_16606.jpg,Cloudy
data/cloudy/train_26416.jpg,Cloudy
data/cloudy/train_37683.jpg,Cloudy
data/cloudy/train_36994.jpg,Cloudy
data/cloudy/train_34355.jpg,Cloudy
data/cloudy/train_40102.jpg,Cloudy
data/cloudy/train_25818.jpg,Cloudy
data/cloudy/train_36559.jpg,Cloudy
data/cloudy/train_17200.jpg,Cloudy
data/cloudy/train_10043.jpg,Cloudy
data/cloudy/train_14198.jpg,Cloudy
data/cloudy/train_13114.jpg,Cloudy
data/cloudy/train_36006.jpg,Cloudy
data/cloudy/train_18658.jpg,Cloudy
data/cloudy/train_26015.jpg,Cloudy
data/cloudy/train_10889.jpg,Cloudy
data/cloudy/train_1538.jpg,Cloudy
data/cloudy/train_24164.jpg,Cloudy
data/cloudy/train_31887.jpg,Cloudy
data/cloudy/train_1483.jpg,Cloudy
data/cloudy/train_11740.jpg,Cloudy
data/cloudy/train_30882.jpg,Cloudy
data/cloudy/train_4013.jpg,Cloudy
data/cloudy/train_10621.jpg,Cloudy
data/cloudy/train_10547.jpg,Cloudy
data/cloudy/train_29002.jpg,Cloudy
data/cloudy/train_39946.jpg,Cloudy
data/cloudy/train_11294.jpg,Cloudy
data/cloudy/train_34205.jpg,Cloudy
data/cloudy/train_6736.jpg,Cloudy
data/cloudy/train_823.jpg,Cloudy
data/cloudy/train_10493.jpg,Cloudy
data/cloudy/train_33928.jpg,Cloudy
data/cloudy/train_8370.jpg,Cloudy
data/cloudy/train_17552.jpg,Cloudy
data/cloudy/train_5458.jpg,Cloudy
data/cloudy/train_21278.jpg,Cloudy
data/cloudy/train_23608.jpg,Cloudy
data/cloudy/train_34125.jpg,Cloudy
data/cloudy/train_36445.jpg,Cloudy
data/cloudy/train_32283.jpg,Cloudy
data/cloudy/train_20141.jpg,Cloudy
data/cloudy/train_20891.jpg,Cloudy
data/cloudy/train_2021.jpg,Cloudy
data/cloudy/train_26892.jpg,Cloudy
data/cloudy/train_1777.jpg,Cloudy
data/cloudy/train_7192.jpg,Cloudy
data/cloudy/train_352.jpg,Cloudy
data/cloudy/train_23598.jpg,Cloudy
data/cloudy/train_37423.jpg,Cloudy
data/cloudy/train_31239.jpg,Cloudy
data/cloudy/train_6829.jpg,Cloudy
data/cloudy/train_31358.jpg,Cloudy
data/cloudy/train_27460.jpg,Cloudy
data/cloudy/train_14787.jpg,Cloudy
data/cloudy/train_29881.jpg,Cloudy
data/cloudy/train_22888.jpg,Cloudy
data/cloudy/train_19392.jpg,Cloudy
data/cloudy/train_5368.jpg,Cloudy
data/cloudy/train_24396.jpg,Cloudy
data/cloudy/train_24991.jpg,Cloudy
data/cloudy/train_10581.jpg,Cloudy
data/cloudy/train_8816.jpg,Cloudy
data/cloudy/train_18253.jpg,Cloudy
data/cloudy/train_34534.jpg,Cloudy
data/cloudy/train_23222.jpg,Cloudy
data/cloudy/train_758.jpg,Cloudy
data/cloudy/train_27397.jpg,Cloudy
data/cloudy/train_9346.jpg,Cloudy
data/cloudy/train_14991.jpg,Cloudy
data/cloudy/train_40327.jpg,Cloudy
data/cloudy/train_14634.jpg,Cloudy
data/cloudy/train_11118.jpg,Cloudy
data/cloudy/train_12701.jpg,Cloudy
data/cloudy/train_39813.jpg,Cloudy
data/cloudy/train_22486.jpg,Cloudy
data/cloudy/train_23706.jpg,Cloudy
data/cloudy/train_413.jpg,Cloudy
data/cloudy/train_19299.jpg,Cloudy
data/cloudy/train_24114.jpg,Cloudy
data/cloudy/train_37592.jpg,Cloudy
data/cloudy/train_14.jpg,Cloudy
data/cloudy/train_37841.jpg,Cloudy
data/cloudy/train_3126.jpg,Cloudy
data/cloudy/train_34681.jpg,Cloudy
data/cloudy/train_31909.jpg,Cloudy
data/cloudy/train_7973.jpg,Cloudy
data/cloudy/train_27202.jpg,Cloudy
data/cloudy/train_27602.jpg,Cloudy
data/cloudy/train_21884.jpg,Cloudy
data/cloudy/train_23436.jpg,Cloudy
data/cloudy/train_10642.jpg,Cloudy
data/cloudy/train_33313.jpg,Cloudy
data/cloudy/train_13785.jpg,Cloudy
data/cloudy/train_33520.jpg,Cloudy
data/cloudy/train_8840.jpg,Cloudy
data/cloudy/train_36600.jpg,Cloudy
data/cloudy/train_8458.jpg,Cloudy
data/cloudy/train_3932.jpg,Cloudy
data/cloudy/train_13006.jpg,Cloudy
data/cloudy/train_14394.jpg,Cloudy
data/cloudy/train_11673.jpg,Cloudy
data/cloudy/train_32961.jpg,Cloudy
data/cloudy/train_29424.jpg,Cloudy
data/cloudy/train_4658.jpg,Cloudy
data/cloudy/train_13792.jpg,Cloudy
data/cloudy/train_4717.jpg,Cloudy
data/cloudy/train_2058.jpg,Cloudy
data/cloudy/train_39361.jpg,Cloudy
data/cloudy/train_18821.jpg,Cloudy
data/cloudy/train_16693.jpg,Cloudy
data/cloudy/train_28329.jpg,Cloudy
data/cloudy/train_14592.jpg,Cloudy
data/cloudy/train_39520.jpg,Cloudy
data/cloudy/train_22808.jpg,Cloudy
data/cloudy/train_25029.jpg,Cloudy
data/cloudy/train_39334.jpg,Cloudy
data/cloudy/train_13560.jpg,Cloudy
data/cloudy/train_6192.jpg,Cloudy
data/cloudy/train_14024.jpg,Cloudy
data/cloudy/train_4256.jpg,Cloudy
data/cloudy/train_11132.jpg,Cloudy
data/cloudy/train_19411.jpg,Cloudy
data/cloudy/train_17901.jpg,Cloudy
data/cloudy/train_31783.jpg,Cloudy
data/cloudy/train_1256.jpg,Cloudy
data/cloudy/train_1856.jpg,Cloudy
data/cloudy/train_38467.jpg,Cloudy
data/cloudy/train_14100.jpg,Cloudy
data/cloudy/train_23806.jpg,Cloudy
data/cloudy/train_22263.jpg,Cloudy
data/cloudy/train_18170.jpg,Cloudy
data/cloudy/train_12611.jpg,Cloudy
data/cloudy/train_23417.jpg,Cloudy
data/cloudy/train_40311.jpg,Cloudy
data/cloudy/train_6041.jpg,Cloudy
data/cloudy/train_36754.jpg,Cloudy
data/cloudy/train_24328.jpg,Cloudy
data/cloudy/train_15165.jpg,Cloudy
data/cloudy/train_14180.jpg,Cloudy
data/cloudy/train_19813.jpg,Cloudy
data/cloudy/train_101.jpg,Cloudy
data/cloudy/train_32617.jpg,Cloudy
data/cloudy/train_3922.jpg,Cloudy
data/cloudy/train_2911.jpg,Cloudy
data/cloudy/train_17762.jpg,Cloudy
data/cloudy/train_13887.jpg,Cloudy
data/cloudy/train_10389.jpg,Cloudy
data/cloudy/train_17569.jpg,Cloudy
data/cloudy/train_32799.jpg,Cloudy
data/cloudy/train_15137.jpg,Cloudy
data/cloudy/train_27254.jpg,Cloudy
data/cloudy/train_12112.jpg,Cloudy
data/cloudy/train_39056.jpg,Cloudy
data/cloudy/train_32375.jpg,Cloudy
data/cloudy/train_38735.jpg,Cloudy
data/cloudy/train_12072.jpg,Cloudy
data/cloudy/train_27945.jpg,Cloudy
data/cloudy/train_37903.jpg,Cloudy
data/cloudy/train_8384.jpg,Cloudy
data/cloudy/train_10096.jpg,Cloudy
data/cloudy/train_14009.jpg,Cloudy
data/cloudy/train_11561.jpg,Cloudy
data/cloudy/train_30696.jpg,Cloudy
data/cloudy/train_19500.jpg,Cloudy
data/cloudy/train_28444.jpg,Cloudy
data/cloudy/train_24649.jpg,Cloudy
data/cloudy/train_10177.jpg,Cloudy
data/cloudy/train_22314.jpg,Cloudy
data/cloudy/train_17610.jpg,Cloudy
data/cloudy/train_17301.jpg,Cloudy
data/cloudy/train_5206.jpg,Cloudy
data/cloudy/train_33590.jpg,Cloudy
data/cloudy/train_26564.jpg,Cloudy
data/cloudy/train_18661.jpg,Cloudy
data/cloudy/train_11317.jpg,Cloudy
data/cloudy/train_9783.jpg,Cloudy
data/cloudy/train_27302.jpg,Cloudy
data/cloudy/train_30274.jpg,Cloudy
data/cloudy/train_30056.jpg,Cloudy
data/cloudy/train_4656.jpg,Cloudy
data/cloudy/train_11008.jpg,Cloudy
data/cloudy/train_26673.jpg,Cloudy
data/cloudy/train_1378.jpg,Cloudy
data/cloudy/train_1704.jpg,Cloudy
data/cloudy/train_18175.jpg,Cloudy
data/cloudy/train_19347.jpg,Cloudy
data/cloudy/train_12682.jpg,Cloudy
data/cloudy/train_24443.jpg,Cloudy
data/cloudy/train_28518.jpg,Cloudy
data/cloudy/train_31228.jpg,Cloudy
data/cloudy/train_37623.jpg,Cloudy
data/cloudy/train_20523.jpg,Cloudy
data/cloudy/train_26443.jpg,Cloudy
data/cloudy/train_1479.jpg,Cloudy
data/cloudy/train_36382.jpg,Cloudy
data/cloudy/train_1968.jpg,Cloudy
data/cloudy/train_5180.jpg,Cloudy
data/cloudy/train_11597.jpg,Cloudy
data/cloudy/train_7121.jpg,Cloudy
data/cloudy/train_36603.jpg,Cloudy
data/cloudy/train_17897.jpg,Cloudy
data/cloudy/train_39500.jpg,Cloudy
data/cloudy/train_30262.jpg,Cloudy
data/cloudy/train_17107.jpg,Cloudy
data/cloudy/train_1140.jpg,Cloudy
data/cloudy/train_2006.jpg,Cloudy
data/cloudy/train_40236.jpg,Cloudy
data/cloudy/train_18281.jpg,Cloudy
data/cloudy/train_6339.jpg,Cloudy
data/cloudy/train_37900.jpg,Cloudy
data/cloudy/train_8961.jpg,Cloudy
data/cloudy/train_21868.jpg,Cloudy
data/cloudy/train_18976.jpg,Cloudy
data/cloudy/train_38032.jpg,Cloudy
data/cloudy/train_24285.jpg,Cloudy
data/cloudy/train_3125.jpg,Cloudy
data/cloudy/train_28318.jpg,Cloudy
data/cloudy/train_902.jpg,Cloudy
data/cloudy/train_19951.jpg,Cloudy
data/cloudy/train_6681.jpg,Cloudy
data/cloudy/train_38957.jpg,Cloudy
data/cloudy/train_14034.jpg,Cloudy
data/cloudy/train_30686.jpg,Cloudy
data/cloudy/train_22110.jpg,Cloudy
data/cloudy/train_13047.jpg,Cloudy
